complete_sentence,question_text,english_translation,hint,alternate_correct_responses,option_a,option_b,option_c,option_d,correct_option,cefr_level,topic,explanation,resource
Quanti caffè hai bevuto oggi? Ne ho bevuti tre.,Quanti caffè hai bevuto oggi? ___ ho bevuti tre.,How many coffees did you drink today? I drank three (of them).,,,Li,Ne,Ci,Gli,B,B1,Ci e ne (avanzato),"La particella partitiva 'ne' si usa per sostituire una quantità specifica ('tre') di qualcosa già menzionato ('caffè'). Con il passato prossimo, il participio passato ('bevuti') concorda con il sostantivo sostituito da 'ne' ('caffè', maschile plurale).",https://www.lawlessitalian.com/grammar/pronouns/partitive-pronoun/
"Per ridurre i rifiuti, dovremmo riciclare di più.","Per ridurre i rifiuti, ___ riciclare di più.","To reduce waste, we should recycle more.",,,dobbiamo,dovremmo,avremmo dovuto,dovremo,B,B1,Ambiente (vocabolario e pratiche),"The conditional mood ('condizionale presente') is used to give polite advice or make a suggestion. 'Dovremmo' means 'we should', which fits the context of a recommendation for helping the environment.",https://www.lawlessitalian.com/grammar/conditional-mood/
Ricordatevi di chiudere l'acqua quando vi lavate i denti.,Ricordatevi di ___ l'acqua quando vi lavate i denti.,Remember to turn off the water when you brush your teeth.,,,chiuso,chiudete,chiudendo,chiudere,D,B1,Ambiente (vocabolario e pratiche),"After a preposition, in this case 'di', the verb must be in the infinitive form. 'Ricordatevi' is the main verb (imperative), and 'chiudere' is the action to be remembered.",https://www.lawlessitalian.com/grammar/prepositions/preposition-di/
La torta era deliziosa! Ne ho mangiate due fette.,La torta era deliziosa! ___ ho mangiate due fette.,The cake was delicious! I ate two slices of it.,,,La,Ci,Ne,Le,C,B1,Ci e ne (avanzato),"The partitive pronoun 'ne' means 'of it' or 'of them' and is used to refer to a part of a whole or a specific quantity. When used with a compound tense like 'passato prossimo', the past participle ('mangiate') must agree with the noun being quantified ('due fette' - feminine plural), not the whole ('la torta').",https://www.lawlessitalian.com/grammar/pronouns/partitive-pronoun-ne/
"Aspetta un momento, sto per inviare l'email con il report finale.","Aspetta un momento, ___ per inviare l'email con il report finale.","Wait a moment, I'm about to send the email with the final report.",,,vado,sono,faccio,sto,D,B1,Lavoro (vocabolario e frasi),"The structure 'stare per' + infinitive means 'to be about to do something', indicating an action that is going to happen very soon. 'Sto' is the first-person singular present form of the verb 'stare'.",https://www.lawlessitalian.com/grammar/verbs/stare-per-infinitive/
"Mentre ero fuori, qualcuno ha telefonato?","Mentre ero fuori, ___ ha telefonato?","While I was out, did anyone call?",,,qualcuno,nessuno,chiunque,qualche,A,B1,Pronomi indefiniti,"The indefinite pronoun 'qualcuno' means 'someone' or 'somebody'. In an interrogative sentence, it is the correct way to ask 'did anyone...?' 'Qualche' is an adjective and must be followed by a noun (e.g., 'qualche persona').",https://www.lawlessitalian.com/grammar/pronouns/indefinite-pronouns/
"Scusi, non ho capito niente di quello che ha detto.","Scusi, non ho capito ___ di quello che ha detto.","Excuse me, I didn't understand anything of what you said.",,,qualcosa,niente,tutto,nessuno,B,B1,Pronomi indefiniti,"Italian requires a double negative. When the negative adverb 'non' comes before the verb, 'niente' ('nothing') is used after the verb to mean 'anything'. Using 'qualcosa' ('something') would be incorrect in this negative structure.",https://www.lawlessitalian.com/grammar/negation/
"Secondo me, questo prodotto è migliore dell'altro.","Secondo me, questo prodotto è ___ dell'altro.","In my opinion, this product is better than the other one.",,,più buono,meglio,migliore,buonissimo,C,B1,Comparativi e superlativi (irregolarità),"To compare the quality of two nouns, the irregular comparative adjective 'migliore' ('better') is used. 'Meglio' is an adverb and modifies verbs, while 'più buono' is typically used for the taste of food or a person's character.",https://www.lawlessitalian.com/grammar/adjectives/comparative-adjectives/
L'amica con cui sono andata in vacanza vive a Roma.,L'amica con ___ sono andata in vacanza vive a Roma.,The friend with whom I went on vacation lives in Rome.,feminine speaker,la quale,che,cui,chi,quale,B,B1,Pronomi relativi (che/cui),"The relative pronoun 'cui' must be used after a preposition (like 'con', 'a', 'di', 'per') to refer to a person or thing. 'Che' cannot follow a preposition. The hint 'feminine speaker' clarifies why the past participle is 'andata'.",https://www.lawlessitalian.com/grammar/pronouns/relative-pronouns/
La casa ha un giardino bellissimo con molti fiori colorati e alberi da frutto.,La casa ha un giardino bellissimo con molti fiori ___ e alberi da frutto.,The house has a beautiful garden with many colorful flowers and fruit trees.,,,colorati,colorate,colorato,colorata,A,B1,Descrizioni (dettaglio),The adjective 'colorati' must agree with the masculine plural noun 'fiori'.,https://www.lawlessitalian.com/grammar/adjective-agreement/
Marco mi ha detto che sarebbe venuto alla festa domani sera.,Marco mi ha detto che ___ venuto alla festa domani sera.,Marco told me that he would come to the party tomorrow evening.,,,verrà,sarebbe,viene,è venuto,B,B1,Discorso indiretto,"In indirect speech, future actions become conditional (condizionale) when the main verb is in the past.",https://www.lawlessitalian.com/grammar/indirect-discourse/
In Italia si mangia molto bene e si beve ottimo vino.,In Italia ___ mangia molto bene e si beve ottimo vino.,In Italy one eats very well and drinks excellent wine.,,,si,ci,ne,li,A,B1,Si impersonale/si passivante,The impersonal 'si' is used to express general statements equivalent to 'one' or 'people' in English.,https://www.lawlessitalian.com/grammar/impersonal-si/
Qui si vendono i migliori dolci della città.,Qui ___ vendono i migliori dolci della città.,Here the best sweets in the city are sold.,,,ci,si,ne,li,B,B1,Si impersonale/si passivante,"The passive 'si' (si passivante) is used when the verb has a direct object, creating a passive meaning.",https://www.lawlessitalian.com/grammar/passive-si/
"Quando ero bambino, giocavo sempre nel parco dietro casa.","Quando ero bambino, ___ sempre nel parco dietro casa.","When I was a child, I always played in the park behind the house.",,,ho giocato,giocavo,giocherò,gioco,B,B1,Imperfetto vs Passato prossimo,"The imperfect tense (imperfetto) is used for habitual or repeated actions in the past, indicated by 'sempre'.",https://www.lawlessitalian.com/grammar/imperfect-vs-compound-past/
In questo momento sto preparando la cena per tutta la famiglia.,In questo momento ___ preparando la cena per tutta la famiglia.,Right now I am preparing dinner for the whole family.,,,stavo,starò,sto,sono,C,B1,Stare + gerundio (progressivo),The present progressive is formed with 'stare' + gerund to express actions happening right now.,https://www.lawlessitalian.com/grammar/present-progressive/
Dobbiamo riciclare la plastica per proteggere l'ambiente.,Dobbiamo ___ la plastica per proteggere l'ambiente.,We must recycle plastic to protect the environment.,,,buttare,comprare,riciclare,sprecare,C,B1,Ambiente (vocabolario e pratiche),"Environmental vocabulary: 'riciclare' means to recycle, an important environmental practice.",https://www.lawlessitalian.com/vocabulary/environment/
Ho comprato delle mele al mercato e ne ho mangiate tre.,Ho comprato delle mele al mercato e ___ ho mangiate tre.,I bought some apples at the market and I ate three of them.,,,ci,le,ne,li,C,B1,Ci e ne (avanzato),The pronoun 'ne' replaces a partitive phrase (some of something) and indicates a partial quantity.,https://www.lawlessitalian.com/grammar/ne-pronoun/
La casa dove abito ha una vista panoramica sulla città e un giardino molto curato.,La casa dove abito ha una vista panoramica sulla città e un giardino molto ___.,The house where I live has a panoramic view of the city and a very well-maintained garden.,,,curato,curata,curati,curate,A,B1,Descrizioni (dettaglio),"Past participles used as adjectives must agree with the noun they modify. 'Giardino' is masculine singular, so 'curato' is correct.",https://www.lawlessitalian.com/grammar/adjectives/
In Italia si mangiano molti tipi di pasta diversi.,In Italia ___ mangiano molti tipi di pasta diversi.,"In Italy, many different types of pasta are eaten.",,,ci,si,ne,li,B,B1,Si impersonale/si passivante,"The impersonal 'si' is used to express general actions or habits, equivalent to 'one does' or passive voice in English.",https://www.lawlessitalian.com/grammar/impersonal-si/
"Quando si va all'estero, si devono rispettare le leggi locali.","Quando si va all'estero, ___ devono rispettare le leggi locali.","When one goes abroad, local laws must be respected.",,,ci,si,ne,gli,B,B1,Si impersonale/si passivante,The impersonal 'si' construction requires 'si' with both verbs to maintain consistency in the impersonal form.,https://www.lawlessitalian.com/grammar/impersonal-si/
Ieri studiavo quando improvvisamente ho sentito un rumore strano.,Ieri ___ quando improvvisamente ho sentito un rumore strano.,Yesterday I was studying when suddenly I heard a strange noise.,,,ho studiato,studiavo,studio,studierò,B,B1,Imperfetto vs Passato prossimo,The imperfect (imperfetto) describes ongoing actions interrupted by a specific event (passato prossimo).,https://www.lawlessitalian.com/grammar/imperfect-vs-perfect/
"Per proteggere l'ambiente, dovremmo usare meno plastica e riciclare di più.","Per proteggere l'ambiente, dovremmo usare meno plastica e ___ di più.","To protect the environment, we should use less plastic and recycle more.",,,riciclare,ricicliamo,riciclando,riciclato,A,B1,Ambiente (vocabolario e pratiche),"After 'dovremmo' (we should), use the infinitive form of the verb to maintain parallel structure with 'usare'.",https://www.lawlessitalian.com/grammar/infinitive/
Hai visto le mie chiavi? Non riesco a trovarle da nessuna parte.,Hai visto le mie chiavi? Non riesco a trovar___ da nessuna parte.,Have you seen my keys? I can't find them anywhere.,,,ci,ne,le,li,C,B1,Ci e ne (avanzato),"'Le' replaces the feminine plural direct object 'le chiavi'. With infinitives, pronouns attach to the end after dropping the final 'e'.",https://www.lawlessitalian.com/grammar/direct-object-pronouns/
"Per proteggere l'ambiente, dovremmo riciclare tutti i rifiuti di plastica.","Per proteggere l'ambiente, dovremmo ___ tutti i rifiuti di plastica.","To protect the environment, we should recycle all plastic waste.",,,riciclare,buttare,sprecare,ignorare,A,B1,Ambiente (vocabolario e pratiche),"The modal verb 'dovremmo' (we should) is followed by the infinitive form of the verb. 'Riciclare' means 'to recycle', which fits the environmental context.",https://www.lawlessitalian.com/grammar/modal-verbs/
È importante ridurre il consumo di energia elettrica nelle nostre case.,È importante ___ il consumo di energia elettrica nelle nostre case.,It's important to reduce electricity consumption in our homes.,,,aumentare,ridurre,dimenticare,nascondere,B,B1,Ambiente (vocabolario e pratiche),The impersonal expression 'È importante' is followed by the infinitive. 'Ridurre' (to reduce) is the environmentally conscious action regarding energy consumption.,https://www.lawlessitalian.com/grammar/impersonal-expressions/
Non ne voglio più parlare di quella questione.,Non ___ voglio più parlare di quella questione.,I don't want to talk about that matter anymore.,,,ci,ne,lo,la,B,B1,Ci e ne (avanzato),"'Ne' replaces 'di + something' (di quella questione). The verb 'parlare' requires the preposition 'di', so 'ne' is used to replace 'di quella questione'.",https://www.lawlessitalian.com/grammar/ne-pronoun/
Il mio capo mi ha chiesto di lavorare straordinari questa settimana.,Il mio capo mi ha chiesto di lavorare ___ questa settimana.,My boss asked me to work overtime this week.,,,velocemente,straordinari,tranquillamente,normalmente,B,B1,Lavoro (vocabolario e frasi),'Lavorare straordinari' is a fixed expression meaning 'to work overtime'. 'Straordinari' functions as a noun in this context.,https://www.lawlessitalian.com/vocabulary/work/
Qualcuno ha lasciato le chiavi sul tavolo della cucina.,___ ha lasciato le chiavi sul tavolo della cucina.,Someone left the keys on the kitchen table.,,,Qualcuno,Nessuno,Ognuno,Chiunque,A,B1,Pronomi indefiniti,'Qualcuno' means 'someone' or 'somebody' and is used for an unidentified person who performed the action. It takes third person singular verb forms.,https://www.lawlessitalian.com/grammar/indefinite-pronouns/
Niente può fermare la sua determinazione a raggiungere l'obiettivo.,___ può fermare la sua determinazione a raggiungere l'obiettivo.,Nothing can stop his determination to reach the goal.,,,Tutto,Qualcosa,Niente,Molto,C,B1,Pronomi indefiniti,'Niente' means 'nothing' and is used as an indefinite pronoun. It takes third person singular verb forms and expresses the absence of anything.,https://www.lawlessitalian.com/grammar/indefinite-pronouns/
"Questo vino è buono, ma quello francese è migliore.","Questo vino è buono, ma quello francese è ___.","This wine is good, but that French one is better.",,,più buono,migliore,buonissimo,il più buono,B,B1,Comparativi e superlativi (irregolarità),'Migliore' is the irregular comparative form of 'buono' (good). It means 'better' and is preferred over 'più buono' in standard Italian.,https://www.lawlessitalian.com/grammar/irregular-comparatives-superlatives/
