"complete_sentence","question_text","english_translation","hint","alternate_correct_responses","option_a","option_b","option_c","option_d","correct_option","cefr_level","topic","explanation","resource"
"Io ci metto sempre venti minuti per andare al lavoro.","Io ci ___ sempre venti minuti per andare al lavoro.","I always take twenty minutes to go to work.","Personal 'I take'","","metto","vuole","mettiamo","voglio","A","A2","Volerci vs. Metterci","When a specific person (Io) spends time doing something, use 'metterci'. Conjugated for 'io', it becomes 'ci metto'. 'Volerci' is impersonal.","https://www.lawlessitalian.com/grammar/pronominal-verbs/"
"Non mangio più carne da due anni.","Non mangio ___ carne da due anni.","I don't eat meat anymore / I no longer eat meat.","","","più","mai","ancora","niente","A","A2","Forme negative composte (non...mai, non...niente, ecc.)","The double negative construction 'non...più' means 'no longer' or 'not anymore'. Both 'non' and 'più' are required in Italian to express this meaning. 'Mai' would mean 'never', and 'ancora' would mean 'yet'.","https://www.lawlessitalian.com/grammar/adverbs/negative-adverbs/"
"Non ho niente da fare oggi pomeriggio.","Non ho ___ da fare oggi pomeriggio.","I have nothing to do this afternoon.","","nulla","niente","qualcosa","tutto","mai","A","A2","Forme negative composte (non...mai, non...niente, ecc.)","The double negative 'non...niente' (or 'non...nulla') means 'nothing' in Italian. Both 'non' and 'niente' are required. 'Nulla' is a synonym of 'niente' and equally correct.","https://www.lawlessitalian.com/grammar/adverbs/negative-adverbs/"
"Non vedo nessuno dalla finestra.","Non vedo ___ dalla finestra.","I don't see anyone from the window.","","","nessuno","qualcuno","tutti","niente","A","A2","Forme negative composte (non...mai, non...niente, ecc.)","The double negative 'non...nessuno' means 'nobody' or 'no one'. Italian requires both 'non' and 'nessuno' to express this negative meaning, unlike English which avoids double negatives.","https://www.lawlessitalian.com/grammar/adverbs/negative-adverbs/"
"Non sono ancora pronto per uscire.","Non sono ___ pronto per uscire.","I'm not ready to go out yet.","","","ancora","più","mai","già","A","A2","Forme negative composte (non...mai, non...niente, ecc.)","The construction 'non...ancora' means 'not yet'. Both 'non' and 'ancora' are needed to express that something hasn't happened yet but is expected to. 'Già' means 'already' and doesn't fit the negative construction.","https://www.lawlessitalian.com/grammar/adverbs/negative-adverbs/"
"Mi è piaciuto molto il film di ieri sera.","Mi è ___ molto il film di ieri sera.","I really liked the movie last night.","","","piaciuto","piaciuta","piaciuti","piacere","A","A2","Piacere (con pronomi; passato)","In the passato prossimo, 'piacere' uses 'essere' as auxiliary. The past participle agrees with the subject that is liked. 'Il film' (masculine singular) requires 'piaciuto'. The person who likes is the indirect object (mi).","https://www.lawlessitalian.com/grammar/verbs/piacere/"
"Vado al supermercato ogni sabato mattina.","Vado ___ supermercato ogni sabato mattina.","I go to the supermarket every Saturday morning.","","","al","a il","allo","nel","A","A2","Preposizioni articolate","The preposition 'a' + definite article 'il' must contract to 'al'. NEVER use the separated form 'a il'. 'Allo' is used before 'lo', and 'nel' means 'in the', not 'to the'.","https://www.lawlessitalian.com/grammar/prepositions/prepositional-contractions/"
"Signora, venga pure con me, per favore.","Signora, ___ pure con me, per favore.","Madam, please come with me.","formal","","venga","vieni","venite","viene","A","A2","Imperativo Formale","The formal imperative (Lei form) uses the congiuntivo presente. 'Venga' is the formal command form of 'venire'. 'Vieni' is the informal tu command, 'venite' is the voi command, and 'viene' is the present indicative.","https://www.lawlessitalian.com/grammar/verbs/imperative-mood/"
"Puoi comprare il pane? Sì, te lo compro subito.","Puoi comprare il pane? Sì, ___ compro subito.","Can you buy the bread? Yes, I'll buy it for you right away.","","","te lo","ti lo","lo te","glielo","A","A2","Pronomi Combinati","Combined pronouns merge the indirect object pronoun (ti → te) with the direct object pronoun (lo). The indirect pronoun comes first and 'ti' changes to 'te' before 'lo'. 'Glielo' would be for him/her/them, not 'you'.","https://www.lawlessitalian.com/grammar/pronouns/double-pronouns/"
"Non ho mai visitato la Sicilia.","Non ho ___ visitato la Sicilia.","I have never visited Sicily.","","","mai","ancora","sempre","già","A","A2","Forme negative composte (non...mai, non...niente, ecc.)","Italian uses double negatives as standard. 'Non... mai' means 'never' and requires both the negative 'non' and 'mai' together.","https://www.lawlessitalian.com/grammar/adverbs/negative-adverbs/"
"Non c'è nessuno in ufficio oggi.","Non c'è ___ in ufficio oggi.","There is nobody in the office today.","","","nessuno","qualcuno","tutti","niente","A","A2","Forme negative composte (non...mai, non...niente, ecc.)","'Non... nessuno' is the double negative meaning 'nobody' or 'no one'. Italian requires both 'non' and 'nessuno' to express this negative concept.","https://www.lawlessitalian.com/grammar/adverbs/negative-adverbs/"
"Ho iniziato a studiare italiano tre mesi fa.","Ho iniziato a studiare italiano tre mesi ___.","I started studying Italian three months ago.","","","fa","da","fra","per","A","A2","Espressioni di tempo (fa, da, tra/fra; ore)","'Fa' is used with past tense to express 'ago'. The time expression comes before 'fa': tre mesi fa = three months ago.","https://www.lawlessitalian.com/grammar/adverbs/ago/"
"Per arrivare in centro ci vogliono venti minuti.","Per arrivare in centro ci ___ venti minuti.","It takes twenty minutes to get to the center.","","","vogliono","metto","vuole","mettiamo","A","A2","Volerci vs. Metterci","'Volerci' is impersonal and means 'to be necessary/to take (time)'. It agrees with what is needed: 'ci vogliono venti minuti' (plural) because minutes are plural.","https://www.lawlessitalian.com/grammar/verbs/volerci-metterci/"
"Cosa stai facendo adesso?","Cosa stai ___ adesso?","What are you doing right now?","","","facendo","fare","fatto","fai","A","A2","Stare + Gerundio","'Stare + gerund' expresses an action happening right now (present progressive). 'Fare' has the irregular gerund 'facendo'.","https://www.lawlessitalian.com/grammar/verbs/present-progressive/"
"Oggi è nuvoloso e piove.","Oggi è ___ e piove.","Today it is cloudy and it's raining.","","","nuvoloso","la nuvola","nuvole","il sole","A","A2","Tempo (weather) – esteso","'Nuvoloso' is the adjective meaning 'cloudy'. Weather expressions use 'è' + adjective: è nuvoloso (it's cloudy), è soleggiato (it's sunny).","https://www.lawlessitalian.com/vocabulary/weather/"
"Mia figlia è arrivata seconda nella gara di nuoto.","Mia figlia è arrivata ___ nella gara di nuoto.","My daughter came in second in the swimming race.","","","seconda","due","secondo","seconda volta","A","A2","Numeri ordinali","For rankings and positions, use ordinal numbers that agree in gender and number. 'Figlia' is feminine singular, so 'secondo' becomes 'seconda'. Cardinal numbers like 'due' are not used for rankings.","https://www.lawlessitalian.com/grammar/numbers/ordinal-numbers/"
"Abito al quinto piano e non c'è l'ascensore.","Abito al ___ piano e non c'è l'ascensore.","I live on the fifth floor and there's no elevator.","","","quinto","cinque","quinta","quinti","A","A2","Numeri ordinali","Floors use ordinal numbers in Italian. 'Piano' is masculine singular, requiring 'quinto'. Cardinal numbers like 'cinque' are not used for floors. The ordinal must agree with the masculine noun 'piano'.","https://www.lawlessitalian.com/grammar/numbers/ordinal-numbers/"
"Fa brutto tempo oggi, meglio restare a casa.","Fa ___ tempo oggi, meglio restare a casa.","The weather is bad today, better to stay home.","","","brutto","cattivo","male","freddo","A","A2","Tempo (weather) – esteso","For bad weather, use 'fare brutto tempo' or 'fare cattivo tempo'. 'Fa brutto tempo' is the most common expression. 'Male' is an adverb and doesn't work with 'fare', and 'freddo' specifically means 'cold'.","https://www.lawlessitalian.com/grammar/expressions/weather/"
"Quando mi restituisci il libro che ti ho prestato?","Quando mi ___ il libro che ti ho prestato?","When will you return the book I lent you?","","","restituisci","presti","prendi in prestito","dai","A","A2","Prestare e chiedere in prestito","Use 'restituire' (to return/give back) when asking someone to return something they borrowed. 'Prestare' means to lend, 'prendere in prestito' means to borrow, and 'dare' just means to give (without the sense of returning).","https://www.lawlessitalian.com/vocabulary/borrowing-lending/"
"Non bevo più caffè dopo le sei di sera.","Non bevo ___ caffè dopo le sei di sera.","I don't drink coffee anymore after six in the evening.","","","più","mai","ancora","niente","A","A2","Forme negative composte (non...mai, non...niente, ecc.)","The double negative 'non...più' means 'not anymore' or 'no longer'. Both elements are required in Italian. 'Mai' means 'never' (total negation), while 'più' indicates a change from a previous habit.","https://www.lawlessitalian.com/grammar/adverbs/negative-adverbs/"
"Non ho capito niente di quello che hai detto.","Non ho capito ___ di quello che hai detto.","I didn't understand anything you said.","","nulla","niente","tutto","qualcosa","mai","A","A2","Forme negative composte (non...mai, non...niente, ecc.)","The construction 'non...niente' (or 'non...nulla') means 'nothing' or 'not anything'. Italian requires both the 'non' and 'niente' to express this negative meaning. 'Nulla' is a synonym and equally acceptable.","https://www.lawlessitalian.com/grammar/adverbs/negative-adverbs/"
"Mentre camminavo per strada, ho incontrato un vecchio amico.","Mentre ___ per strada, ho incontrato un vecchio amico.","While I was walking down the street, I met an old friend.","","","camminavo","ho camminato","cammino","camminare","A","A2","Imperfetto vs. Passato Prossimo","Use imperfetto for background actions or ongoing situations when another event occurred. 'Camminavo' (I was walking) sets the scene for the main event 'ho incontrato' (I met). 'Mentre' typically triggers imperfetto for the ongoing action.","https://www.lawlessitalian.com/grammar/verbs/imperfect-vs-compound-past/"
"Il libro del professore è sul tavolo.","Il libro ___ professore è sul tavolo.","The professor's book is on the table.","","","del","di il","dello","della","A","A2","Preposizioni articolate","The preposition 'di' + the article 'il' must contract to form 'del'. In Italian, contracted prepositions are mandatory, never say 'di il'.","https://www.lawlessitalian.com/grammar/prepositions/contracted-prepositions/"
"Vado spesso al mercato la domenica.","Vado spesso ___ mercato la domenica.","I often go to the market on Sundays.","","","al","a il","allo","alla","A","A2","Preposizioni articolate","The preposition 'a' + the masculine singular article 'il' contracts to 'al'. Contracted prepositions are required in Italian.","https://www.lawlessitalian.com/grammar/prepositions/contracted-prepositions/"
"I ragazzi giocano nel parco ogni pomeriggio.","I ragazzi giocano ___ parco ogni pomeriggio.","The boys play in the park every afternoon.","","","nel","in il","nello","nella","A","A2","Preposizioni articolate","The preposition 'in' + the masculine singular article 'il' contracts to 'nel'. This contraction is mandatory in Italian.","https://www.lawlessitalian.com/grammar/prepositions/contracted-prepositions/"
