complete_sentence,question_text,english_translation,hint,alternate_correct_responses,option_a,option_b,option_c,option_d,correct_option,cefr_level,topic,explanation,resource
Da piccola andavo sempre dal nonno la domenica.,Da piccola ___ sempre dal nonno la domenica.,"When I was little, I always went to grandpa's on Sundays.",feminine speaker,,andavo,vado,andrò,sono andata,A,A2,Imperfetto,The imperfetto is used for habitual actions in the past. 'Sempre' indicates a repeated action.,https://www.lawlessitalian.com/grammar/imperfetto/
Quando ero bambino guardavo i cartoni animati ogni mattina.,Quando ero bambino ___ i cartoni animati ogni mattina.,"When I was a child, I watched cartoons every morning.",,,ho guardato,guardo,guardavo,guarderò,C,A2,Imperfetto,The imperfetto describes ongoing or repeated actions in the past. 'Ogni mattina' signals habitual action.,https://www.lawlessitalian.com/grammar/imperfetto/
Ti va di venire alla festa sabato prossimo?,___ va di venire alla festa sabato prossimo?,Do you feel like coming to the party next Saturday?,,,Ti,Mi,Ci,Vi,A,A2,"Programmi (piani futuri, inviti)",'Ti va di + infinitive' is used to ask if someone feels like doing something. The pronoun must match the person being addressed.,https://www.lawlessitalian.com/grammar/indirect-object-pronouns/
"Scusi, ha un tavolo per quattro persone?","Scusi, ha un ___ per quattro persone?","Excuse me, do you have a table for four people?",,,posto,tavolo,menu,conto,B,A2,Ristorante (menu/prenotare/conti),'Tavolo' means table. This is a standard phrase for restaurant reservations.,https://www.lawlessitalian.com/vocabulary/restaurant/
Ho iniziato l'università l'anno scorso.,Ho iniziato ___ l'anno scorso.,I started university last year.,,,la università,l'università,università,un'università,B,A2,Scuola e università,"'Università' requires the definite article 'la', which becomes 'l'' before vowels. No preposition is needed after 'iniziare'.",https://www.lawlessitalian.com/grammar/definite-articles/
Il libro è sul tavolo della cucina.,Il libro è ___ tavolo della cucina.,The book is on the kitchen table.,,,su il,sul,su la,su,B,A2,Preposizioni articolate,The preposition 'su' combines with the definite article 'il' to form 'sul'. This is a mandatory contraction.,https://www.lawlessitalian.com/grammar/preposizioni-articolate/
"Quando ero piccola, giocavo sempre nel giardino.","Quando ero piccola, ___ sempre nel giardino.","When I was little, I always played in the garden.",feminine speaker,,giocavo,gioco,ho giocato,giocherò,A,A2,Imperfetto,The imperfetto is used for habitual actions in the past. 'Sempre' indicates a repeated action in childhood.,https://www.lawlessitalian.com/grammar/verbs/imperfetto/
I miei nonni abitavano in campagna molti anni fa.,I miei nonni ___ in campagna molti anni fa.,My grandparents lived in the countryside many years ago.,,,hanno abitato,abitavano,abitano,abiteranno,B,A2,Imperfetto,The imperfetto describes a state or condition in the past that lasted for an extended period.,https://www.lawlessitalian.com/grammar/verbs/imperfetto/
Vuoi venire alla festa di compleanno sabato?,___ venire alla festa di compleanno sabato?,Do you want to come to the birthday party on Saturday?,you singular,,Vuoi,Volevi,Vorrai,Hai voluto,A,A2,"Programmi (piani futuri, inviti)",Present tense 'vuoi' is used for invitations and immediate questions about future plans.,https://www.lawlessitalian.com/grammar/verbs/present/
Studio all'università di Bologna da due anni.,Studio ___ di Bologna da due anni.,I study at the University of Bologna and have been for two years.,,,nell'università,all'università,della università,sull'università,B,A2,Scuola e università,The preposition 'a' with university requires the contracted form 'all'università'.,https://www.lawlessitalian.com/grammar/prepositions/contracted/
Il mio capo lavora in ufficio tutti i giorni.,Il mio capo lavora ___ tutti i giorni.,My boss works in the office every day.,,,nell'ufficio,all'ufficio,in ufficio,sull'ufficio,C,A2,Lavoro/ufficio (vocabolario),"With 'ufficio' meaning workplace, the simple preposition 'in' is used without the article.",https://www.lawlessitalian.com/grammar/prepositions/
I bambini giocano nel parco della città.,I bambini giocano ___ parco della città.,The children play in the city park.,,,nel,del,sul,dal,A,A2,Preposizioni articolate,The contracted preposition 'nel' (in + il) is used to express location inside or within a place.,https://www.lawlessitalian.com/grammar/prepositions/contracted/
Da piccola giocavo sempre nel giardino con mia sorella.,Da piccola ___ sempre nel giardino con mia sorella.,"As a little girl, I always used to play in the garden with my sister.",,,giocavo,gioco,ho giocato,giocherò,A,A2,Imperfetto,The imperfect tense (imperfetto) is used to describe habitual actions in the past. 'Sempre' indicates a repeated action.,https://www.lawlessitalian.com/grammar/imperfect/
Quando ero bambino guardavo spesso i cartoni animati.,Quando ero bambino ___ spesso i cartoni animati.,"When I was a child, I often used to watch cartoons.",,,ho guardato,guardavo,guardo,guarderò,B,A2,Imperfetto,The imperfect tense describes ongoing or habitual actions in the past. 'Spesso' indicates frequency.,https://www.lawlessitalian.com/grammar/imperfect/
Ti invito a cena sabato sera.,Ti ___ a cena sabato sera.,I invite you to dinner on Saturday evening.,,,invito,inviterò,ho invitato,invitavo,A,A2,"Programmi (piani futuri, inviti)",The present tense can express immediate plans and invitations. This is a direct invitation happening now.,https://www.lawlessitalian.com/grammar/present/
Lavoro in ufficio dalle otto alle diciassette.,Lavoro in ___ dalle otto alle diciassette.,I work in the office from eight to seventeen (5 PM).,,,dell'ufficio,nell'ufficio,ufficio,sull'ufficio,C,A2,Lavoro/ufficio (vocabolario),The preposition 'in' is used with workplace locations without an article when referring to the general location.,https://www.lawlessitalian.com/grammar/prepositions/
I libri sono nella biblioteca dell'università.,I libri sono nella biblioteca ___.,The books are in the university library.,,,di la università,della università,dell'università,nell'università,C,A2,Preposizioni articolate,"The preposition 'di' combines with 'la' to form 'della', but before vowels it becomes 'dell''.",https://www.lawlessitalian.com/grammar/articulated-prepositions/
Da piccola guardavo sempre i cartoni animati alla televisione.,Da piccola ___ sempre i cartoni animati alla televisione.,"As a little girl, I always watched cartoons on television.",feminine speaker,,guardavo,guardava,ho guardato,guardo,A,A2,Imperfetto,The imperfetto (imperfect tense) is used for habitual actions in the past. 'Guardavo' is the first person singular imperfetto form of 'guardare'.,https://www.lawlessitalian.com/grammar/imperfetto/
Ogni estate andavamo al mare con i nonni.,Ogni estate ___ al mare con i nonni.,Every summer we went to the sea with our grandparents.,,,siamo andati,andiamo,andavamo,andremo,C,A2,Imperfetto,The imperfetto 'andavamo' expresses a repeated action in the past. The phrase 'ogni estate' (every summer) signals habitual action requiring the imperfetto.,https://www.lawlessitalian.com/grammar/imperfetto/
"Domani sera andiamo al cinema, vuoi venire con noi?","Domani sera ___ al cinema, vuoi venire con noi?","Tomorrow evening we're going to the cinema, do you want to come with us?",,,siamo andati,andiamo,andavamo,andremo,B,A2,"Programmi (piani futuri, inviti)","The present tense 'andiamo' can express future plans, especially with time markers like 'domani sera'. This is very common in spoken Italian for near future events.",https://www.lawlessitalian.com/grammar/present-tense/
Ti va di fare una passeggiata nel parco questo pomeriggio?,___ va di fare una passeggiata nel parco questo pomeriggio?,Do you feel like taking a walk in the park this afternoon?,,,Mi,Ti,Gli,Le,B,A2,"Programmi (piani futuri, inviti)",'Ti va di + infinitive' is a common way to make informal invitations or suggestions. 'Ti' refers to the person being asked.,https://www.lawlessitalian.com/grammar/indirect-object-pronouns/
Vorrei prenotare un tavolo per due persone alle otto.,Vorrei ___ un tavolo per due persone alle otto.,I would like to reserve a table for two people at eight o'clock.,,,comprare,prenotare,pagare,ordinare,B,A2,Ristorante (menu/prenotare/conti),'Prenotare' means 'to reserve' or 'to book'. This is the standard verb used when making restaurant reservations.,https://www.lawlessitalian.com/vocabulary/restaurants/
Il mio capo lavora nel suo ufficio fino alle sei.,Il mio capo lavora ___ suo ufficio fino alle sei.,My boss works in his office until six o'clock.,,,nel,del,sul,dal,A,A2,Lavoro/ufficio (vocabolario),'Nel' (in + il) is the contracted form of 'in' + 'il' used to express location inside a masculine singular noun.,https://www.lawlessitalian.com/grammar/preposizioni-articolate/
I libri dello studente sono molto interessanti.,I libri ___ studente sono molto interessanti.,The student's books are very interesting.,,,del,dello,degli,della,B,A2,Preposizioni articolate,"'Dello' (di + lo) is used before masculine singular nouns beginning with 's + consonant', 'z', 'gn', 'ps', 'pn', or 'x'. 'Studente' begins with 's + consonant'.",https://www.lawlessitalian.com/grammar/preposizioni-articolate/
Il treno parte dal binario tre alle quindici.,Il treno parte ___ binario tre alle quindici.,The train leaves from platform three at 3 PM.,,,del,dal,nel,al,B,A2,"Viaggi (trasporti, biglietti)",The preposition 'da' combines with the definite article 'il' to form 'dal'. 'Partire da' means 'to leave from'.,https://www.lawlessitalian.com/grammar/preposizioni-articolate/
Devo comprare un biglietto di andata e ritorno per Roma.,Devo comprare un ___ di andata e ritorno per Roma.,I need to buy a round-trip ticket to Rome.,,,viaggio,treno,biglietto,posto,C,A2,"Viaggi (trasporti, biglietti)",'Biglietto' means ticket. 'Un biglietto di andata e ritorno' is the standard phrase for a round-trip ticket.,https://www.lawlessitalian.com/vocabulary/travel/
I libri sono nell'aula di italiano.,I libri sono ___ di italiano.,The books are in the Italian classroom.,,,nell'aula,nella aula,all'aula,dell'aula,A,A2,Preposizioni articolate,The preposition 'in' combines with the article 'la' and elides before vowels to form 'nell''.,https://www.lawlessitalian.com/grammar/preposizioni-articolate/
L'anno prossimo studierò medicina all'università.,L'anno prossimo ___ medicina all'università.,Next year I will study medicine at university.,,,studio,ho studiato,studierò,studiavo,C,A2,Futuro semplice,The futuro semplice is used for future plans and intentions. 'L'anno prossimo' indicates future time.,https://www.lawlessitalian.com/grammar/future-tense/
La mia casa è vicino alla stazione degli autobus.,La mia casa è vicino ___ stazione degli autobus.,My house is near the bus station.,,,della,alla,nella,sulla,B,A2,Casa e quartiere (vocabolario),'Vicino a' means 'near to'. The preposition 'a' combines with 'la' to form 'alla'.,https://www.lawlessitalian.com/grammar/preposizioni-articolate/
Oggi c'è il sole e fa molto caldo.,Oggi c'è il sole e ___ molto caldo.,Today it's sunny and very hot.,,,è,fa,ha,sta,B,A2,Tempo/Meteo (vocabolario),'Fare + adjective' is used to describe weather conditions. 'Fa caldo' means 'it's hot'.,https://www.lawlessitalian.com/vocabulary/weather/
Ieri sera mi è piaciuto molto il film.,Ieri sera ___ è piaciuto molto il film.,Last night I really liked the movie.,,,mi,ti,gli,ci,A,A2,"Piacere (con pronomi, passato)",'Piacere' uses indirect object pronouns. 'Mi è piaciuto' means 'I liked it' (literally 'it was pleasing to me').,https://www.lawlessitalian.com/grammar/piacere/
Oggi c'è molto sole e fa caldo.,Oggi c'è molto sole e ___ caldo.,Today it's very sunny and it's hot.,,,fa,è,ha,sta,A,A2,Tempo/Meteo (vocabolario),"The verb 'fare' is used with weather expressions: fa caldo, fa freddo, fa bel tempo.",https://www.lawlessitalian.com/vocabulary/weather/
L'anno prossimo viaggerò in Europa con la mia famiglia.,L'anno prossimo ___ in Europa con la mia famiglia.,Next year I will travel to Europe with my family.,,,viaggio,ho viaggiato,viaggerò,viaggiavo,C,A2,Futuro semplice,The futuro semplice is used to express future actions. 'L'anno prossimo' requires future tense.,https://www.lawlessitalian.com/grammar/verbs/future/
"Cameriere, potrebbe portarci il conto per favore?","Cameriere, potrebbe portarci ___ per favore?","Waiter, could you bring us the bill please?",,,la ricetta,il conto,il menu,la prenotazione,B,A2,Ristorante (menu/prenotare/conti),Il conto means 'the bill' in restaurant contexts. This is essential restaurant vocabulary.,https://www.lawlessitalian.com/vocabulary/restaurant/
"Ragazzi, finite i compiti prima di uscire!","Ragazzi, ___ i compiti prima di uscire!","Guys, finish your homework before going out!",,,finiscono,finite,finisci,finiamo,B,A2,Imperativo (tu/noi/voi),The imperativo for 'voi' is used when addressing multiple people. 'Ragazzi' indicates plural address.,https://www.lawlessitalian.com/grammar/verbs/imperative/
Ieri sera abbiamo mangiato una pizza deliziosa.,Ieri sera ___ una pizza deliziosa.,Last night we ate a delicious pizza.,,,mangiavamo,mangiamo,abbiamo mangiato,mangeremo,C,A2,"Passato prossimo (essere/avere, accordo)",Passato prossimo with 'avere' is used for completed actions. 'Mangiare' takes 'avere' as auxiliary.,https://www.lawlessitalian.com/grammar/verbs/past-participle/
Stamattina mi sono svegliata alle sette.,Stamattina ___ alle sette.,This morning I woke up at seven.,feminine speaker,,mi sono svegliata,mi ho svegliata,sono svegliata,ho svegliata,A,A2,Verbi riflessivi (presente e passato prossimo),Reflexive verbs in passato prossimo use 'essere' and the past participle agrees with the subject.,https://www.lawlessitalian.com/grammar/verbs/reflexive/
Devo comprare i biglietti del treno per Milano.,Devo comprare i ___ del treno per Milano.,I need to buy the train tickets for Milan.,,,posti,biglietti,documenti,passaporti,B,A2,"Viaggi (trasporti, biglietti)",I biglietti means 'tickets' for transportation. Essential travel vocabulary.,https://www.lawlessitalian.com/vocabulary/travel/
